1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
13.66666667,7.766666667,8.533333333,7.966666667,6.6,14,11.36666667,10.5047619,10.63452381,10.76428571,10.89404762,11.02380952,11.15357143,11.28333333,11.41309524,11.54285714,11.67261905,11.80238095,11.93214286,12.06190476,12.19166667,12.32142857,12.45119048,12.58095238,12.71071429,12.84047619,12.9702381,13.1,13.2297619,13.35952381,13.48928571,13.61904762,13.74880952,13.87857143,14.00833333,14.13809524,14.26785714,14.39761905,14.52738095,14.65714286,14.78690476,14.91666667,15.04642857,15.17619048,15.30595238,15.43571429,15.56547619,15.6952381,15.825,15.9547619,16.08452381,16.21428571,16.34404762,16.47380952,16.60357143,16.73333333,16.86309524,16.99285714,17.12261905,17.25238095,17.38214286,17.51190476,17.64166667,17.77142857,17.90119048,18.03095238,18.16071429,18.29047619,18.4202381,18.55,18.6797619,18.80952381,18.93928571,19.06904762,19.19880952,19.32857143,19.45833333,19.58809524,19.71785714,19.84761905
14.05952381,7.977380952,8.769047619,8.18452381,6.771428571,14.40714286,11.69166667,10.80272109,10.93694728,11.07117347,11.20539966,11.33962585,11.47385204,11.60807823,11.74230442,11.87653061,12.0107568,12.14498299,12.27920918,12.41343537,12.54766156,12.68188776,12.81611395,12.95034014,13.08456633,13.21879252,13.35301871,13.4872449,13.62147109,13.75569728,13.88992347,14.02414966,14.15837585,14.29260204,14.42682823,14.56105442,14.69528061,14.8295068,14.96373299,15.09795918,15.23218537,15.36641156,15.50063776,15.63486395,15.76909014,15.90331633,16.03754252,16.17176871,16.3059949,16.44022109,16.57444728,16.70867347,16.84289966,16.97712585,17.11135204,17.24557823,17.37980442,17.51403061,17.6482568,17.78248299,17.91670918,18.05093537,18.18516156,18.31938776,18.45361395,18.58784014,18.72206633,18.85629252,18.99051871,19.1247449,19.25897109,19.39319728,19.52742347,19.66164966,19.79587585,19.93010204,20.06432823,20.19855442,20.33278061,20.4670068
14.45238095,8.188095238,9.004761905,8.402380952,6.942857143,14.81428571,12.01666667,11.10068027,11.23937075,11.37806122,11.5167517,11.65544218,11.79413265,11.93282313,12.07151361,12.21020408,12.34889456,12.48758503,12.62627551,12.76496599,12.90365646,13.04234694,13.18103741,13.31972789,13.45841837,13.59710884,13.73579932,13.8744898,14.01318027,14.15187075,14.29056122,14.4292517,14.56794218,14.70663265,14.84532313,14.98401361,15.12270408,15.26139456,15.40008503,15.53877551,15.67746599,15.81615646,15.95484694,16.09353741,16.23222789,16.37091837,16.50960884,16.64829932,16.7869898,16.92568027,17.06437075,17.20306122,17.3417517,17.48044218,17.61913265,17.75782313,17.89651361,18.03520408,18.17389456,18.31258503,18.45127551,18.58996599,18.72865646,18.86734694,19.00603741,19.14472789,19.28341837,19.42210884,19.56079932,19.6994898,19.83818027,19.97687075,20.11556122,20.2542517,20.39294218,20.53163265,20.67032313,20.80901361,20.94770408,21.08639456
14.8452381,8.398809524,9.24047619,8.620238095,7.114285714,15.22142857,12.34166667,11.39863946,11.54179422,11.68494898,11.82810374,11.9712585,12.11441327,12.25756803,12.40072279,12.54387755,12.68703231,12.83018707,12.97334184,13.1164966,13.25965136,13.40280612,13.54596088,13.68911565,13.83227041,13.97542517,14.11857993,14.26173469,14.40488946,14.54804422,14.69119898,14.83435374,14.9775085,15.12066327,15.26381803,15.40697279,15.55012755,15.69328231,15.83643707,15.97959184,16.1227466,16.26590136,16.40905612,16.55221088,16.69536565,16.83852041,16.98167517,17.12482993,17.26798469,17.41113946,17.55429422,17.69744898,17.84060374,17.9837585,18.12691327,18.27006803,18.41322279,18.55637755,18.69953231,18.84268707,18.98584184,19.1289966,19.27215136,19.41530612,19.55846088,19.70161565,19.84477041,19.98792517,20.13107993,20.27423469,20.41738946,20.56054422,20.70369898,20.84685374,20.9900085,21.13316327,21.27631803,21.41947279,21.56262755,21.70578231
15.23809524,8.60952381,9.476190476,8.838095238,7.285714286,15.62857143,12.66666667,11.69659864,11.84421769,11.99183673,12.13945578,12.28707483,12.43469388,12.58231293,12.72993197,12.87755102,13.02517007,13.17278912,13.32040816,13.46802721,13.61564626,13.76326531,13.91088435,14.0585034,14.20612245,14.3537415,14.50136054,14.64897959,14.79659864,14.94421769,15.09183673,15.23945578,15.38707483,15.53469388,15.68231293,15.82993197,15.97755102,16.12517007,16.27278912,16.42040816,16.56802721,16.71564626,16.86326531,17.01088435,17.1585034,17.30612245,17.4537415,17.60136054,17.74897959,17.89659864,18.04421769,18.19183673,18.33945578,18.48707483,18.63469388,18.78231293,18.92993197,19.07755102,19.22517007,19.37278912,19.52040816,19.66802721,19.81564626,19.96326531,20.11088435,20.2585034,20.40612245,20.5537415,20.70136054,20.84897959,20.99659864,21.14421769,21.29183673,21.43945578,21.58707483,21.73469388,21.88231293,22.02993197,22.17755102,22.32517007
15.63095238,8.820238095,9.711904762,9.055952381,7.457142857,16.03571429,12.99166667,11.99455782,12.14664116,12.29872449,12.45080782,12.60289116,12.75497449,12.90705782,13.05914116,13.21122449,13.36330782,13.51539116,13.66747449,13.81955782,13.97164116,14.12372449,14.27580782,14.42789116,14.57997449,14.73205782,14.88414116,15.03622449,15.18830782,15.34039116,15.49247449,15.64455782,15.79664116,15.94872449,16.10080782,16.25289116,16.40497449,16.55705782,16.70914116,16.86122449,17.01330782,17.16539116,17.31747449,17.46955782,17.62164116,17.77372449,17.92580782,18.07789116,18.22997449,18.38205782,18.53414116,18.68622449,18.83830782,18.99039116,19.14247449,19.29455782,19.44664116,19.59872449,19.75080782,19.90289116,20.05497449,20.20705782,20.35914116,20.51122449,20.66330782,20.81539116,20.96747449,21.11955782,21.27164116,21.42372449,21.57580782,21.72789116,21.87997449,22.03205782,22.18414116,22.33622449,22.48830782,22.64039116,22.79247449,22.94455782
16.02380952,9.030952381,9.947619048,9.273809524,7.628571429,16.44285714,13.31666667,12.29251701,12.44906463,12.60561224,12.76215986,12.91870748,13.0752551,13.23180272,13.38835034,13.54489796,13.70144558,13.8579932,14.01454082,14.17108844,14.32763605,14.48418367,14.64073129,14.79727891,14.95382653,15.11037415,15.26692177,15.42346939,15.58001701,15.73656463,15.89311224,16.04965986,16.20620748,16.3627551,16.51930272,16.67585034,16.83239796,16.98894558,17.1454932,17.30204082,17.45858844,17.61513605,17.77168367,17.92823129,18.08477891,18.24132653,18.39787415,18.55442177,18.71096939,18.86751701,19.02406463,19.18061224,19.33715986,19.49370748,19.6502551,19.80680272,19.96335034,20.11989796,20.27644558,20.4329932,20.58954082,20.74608844,20.90263605,21.05918367,21.21573129,21.37227891,21.52882653,21.68537415,21.84192177,21.99846939,22.15501701,22.31156463,22.46811224,22.62465986,22.78120748,22.9377551,23.09430272,23.25085034,23.40739796,23.56394558
16.41666667,9.241666667,10.18333333,9.491666667,7.8,16.85,13.64166667,12.59047619,12.7514881,12.9125,13.0735119,13.23452381,13.39553571,13.55654762,13.71755952,13.87857143,14.03958333,14.20059524,14.36160714,14.52261905,14.68363095,14.84464286,15.00565476,15.16666667,15.32767857,15.48869048,15.64970238,15.81071429,15.97172619,16.1327381,16.29375,16.4547619,16.61577381,16.77678571,16.93779762,17.09880952,17.25982143,17.42083333,17.58184524,17.74285714,17.90386905,18.06488095,18.22589286,18.38690476,18.54791667,18.70892857,18.86994048,19.03095238,19.19196429,19.35297619,19.5139881,19.675,19.8360119,19.99702381,20.15803571,20.31904762,20.48005952,20.64107143,20.80208333,20.96309524,21.12410714,21.28511905,21.44613095,21.60714286,21.76815476,21.92916667,22.09017857,22.25119048,22.41220238,22.57321429,22.73422619,22.8952381,23.05625,23.2172619,23.37827381,23.53928571,23.70029762,23.86130952,24.02232143,24.18333333
16.80952381,9.452380952,10.41904762,9.70952381,7.971428571,17.25714286,13.96666667,12.88843537,13.05391156,13.21938776,13.38486395,13.55034014,13.71581633,13.88129252,14.04676871,14.2122449,14.37772109,14.54319728,14.70867347,14.87414966,15.03962585,15.20510204,15.37057823,15.53605442,15.70153061,15.8670068,16.03248299,16.19795918,16.36343537,16.52891156,16.69438776,16.85986395,17.02534014,17.19081633,17.35629252,17.52176871,17.6872449,17.85272109,18.01819728,18.18367347,18.34914966,18.51462585,18.68010204,18.84557823,19.01105442,19.17653061,19.3420068,19.50748299,19.67295918,19.83843537,20.00391156,20.16938776,20.33486395,20.50034014,20.66581633,20.83129252,20.99676871,21.1622449,21.32772109,21.49319728,21.65867347,21.82414966,21.98962585,22.15510204,22.32057823,22.48605442,22.65153061,22.8170068,22.98248299,23.14795918,23.31343537,23.47891156,23.64438776,23.80986395,23.97534014,24.14081633,24.30629252,24.47176871,24.6372449,24.80272109
17.20238095,9.663095238,10.6547619,9.927380952,8.142857143,17.66428571,14.29166667,13.18639456,13.35633503,13.52627551,13.69621599,13.86615646,14.03609694,14.20603741,14.37597789,14.54591837,14.71585884,14.88579932,15.0557398,15.22568027,15.39562075,15.56556122,15.7355017,15.90544218,16.07538265,16.24532313,16.41526361,16.58520408,16.75514456,16.92508503,17.09502551,17.26496599,17.43490646,17.60484694,17.77478741,17.94472789,18.11466837,18.28460884,18.45454932,18.6244898,18.79443027,18.96437075,19.13431122,19.3042517,19.47419218,19.64413265,19.81407313,19.98401361,20.15395408,20.32389456,20.49383503,20.66377551,20.83371599,21.00365646,21.17359694,21.34353741,21.51347789,21.68341837,21.85335884,22.02329932,22.1932398,22.36318027,22.53312075,22.70306122,22.8730017,23.04294218,23.21288265,23.38282313,23.55276361,23.72270408,23.89264456,24.06258503,24.23252551,24.40246599,24.57240646,24.74234694,24.91228741,25.08222789,25.25216837,25.42210884
17.5952381,9.873809524,10.89047619,10.1452381,8.314285714,18.07142857,14.61666667,13.48435374,13.6587585,13.83316327,14.00756803,14.18197279,14.35637755,14.53078231,14.70518707,14.87959184,15.0539966,15.22840136,15.40280612,15.57721088,15.75161565,15.92602041,16.10042517,16.27482993,16.44923469,16.62363946,16.79804422,16.97244898,17.14685374,17.3212585,17.49566327,17.67006803,17.84447279,18.01887755,18.19328231,18.36768707,18.54209184,18.7164966,18.89090136,19.06530612,19.23971088,19.41411565,19.58852041,19.76292517,19.93732993,20.11173469,20.28613946,20.46054422,20.63494898,20.80935374,20.9837585,21.15816327,21.33256803,21.50697279,21.68137755,21.85578231,22.03018707,22.20459184,22.3789966,22.55340136,22.72780612,22.90221088,23.07661565,23.25102041,23.42542517,23.59982993,23.77423469,23.94863946,24.12304422,24.29744898,24.47185374,24.6462585,24.82066327,24.99506803,25.16947279,25.34387755,25.51828231,25.69268707,25.86709184,26.0414966
17.98809524,10.08452381,11.12619048,10.36309524,8.485714286,18.47857143,14.94166667,13.78231293,13.96118197,14.14005102,14.31892007,14.49778912,14.67665816,14.85552721,15.03439626,15.21326531,15.39213435,15.5710034,15.74987245,15.9287415,16.10761054,16.28647959,16.46534864,16.64421769,16.82308673,17.00195578,17.18082483,17.35969388,17.53856293,17.71743197,17.89630102,18.07517007,18.25403912,18.43290816,18.61177721,18.79064626,18.96951531,19.14838435,19.3272534,19.50612245,19.6849915,19.86386054,20.04272959,20.22159864,20.40046769,20.57933673,20.75820578,20.93707483,21.11594388,21.29481293,21.47368197,21.65255102,21.83142007,22.01028912,22.18915816,22.36802721,22.54689626,22.72576531,22.90463435,23.0835034,23.26237245,23.4412415,23.62011054,23.79897959,23.97784864,24.15671769,24.33558673,24.51445578,24.69332483,24.87219388,25.05106293,25.22993197,25.40880102,25.58767007,25.76653912,25.94540816,26.12427721,26.30314626,26.48201531,26.66088435
18.38095238,10.2952381,11.36190476,10.58095238,8.657142857,18.88571429,15.26666667,14.08027211,14.26360544,14.44693878,14.63027211,14.81360544,14.99693878,15.18027211,15.36360544,15.54693878,15.73027211,15.91360544,16.09693878,16.28027211,16.46360544,16.64693878,16.83027211,17.01360544,17.19693878,17.38027211,17.56360544,17.74693878,17.93027211,18.11360544,18.29693878,18.48027211,18.66360544,18.84693878,19.03027211,19.21360544,19.39693878,19.58027211,19.76360544,19.94693878,20.13027211,20.31360544,20.49693878,20.68027211,20.86360544,21.04693878,21.23027211,21.41360544,21.59693878,21.78027211,21.96360544,22.14693878,22.33027211,22.51360544,22.69693878,22.88027211,23.06360544,23.24693878,23.43027211,23.61360544,23.79693878,23.98027211,24.16360544,24.34693878,24.53027211,24.71360544,24.89693878,25.08027211,25.26360544,25.44693878,25.63027211,25.81360544,25.99693878,26.18027211,26.36360544,26.54693878,26.73027211,26.91360544,27.09693878,27.28027211
18.77380952,10.50595238,11.59761905,10.79880952,8.828571429,19.29285714,15.59166667,14.37823129,14.56602891,14.75382653,14.94162415,15.12942177,15.31721939,15.50501701,15.69281463,15.88061224,16.06840986,16.25620748,16.4440051,16.63180272,16.81960034,17.00739796,17.19519558,17.3829932,17.57079082,17.75858844,17.94638605,18.13418367,18.32198129,18.50977891,18.69757653,18.88537415,19.07317177,19.26096939,19.44876701,19.63656463,19.82436224,20.01215986,20.19995748,20.3877551,20.57555272,20.76335034,20.95114796,21.13894558,21.3267432,21.51454082,21.70233844,21.89013605,22.07793367,22.26573129,22.45352891,22.64132653,22.82912415,23.01692177,23.20471939,23.39251701,23.58031463,23.76811224,23.95590986,24.14370748,24.3315051,24.51930272,24.70710034,24.89489796,25.08269558,25.2704932,25.45829082,25.64608844,25.83388605,26.02168367,26.20948129,26.39727891,26.58507653,26.77287415,26.96067177,27.14846939,27.33626701,27.52406463,27.71186224,27.89965986
19.16666667,10.71666667,11.83333333,11.01666667,9,19.7,15.91666667,14.67619048,14.86845238,15.06071429,15.25297619,15.4452381,15.6375,15.8297619,16.02202381,16.21428571,16.40654762,16.59880952,16.79107143,16.98333333,17.17559524,17.36785714,17.56011905,17.75238095,17.94464286,18.13690476,18.32916667,18.52142857,18.71369048,18.90595238,19.09821429,19.29047619,19.4827381,19.675,19.8672619,20.05952381,20.25178571,20.44404762,20.63630952,20.82857143,21.02083333,21.21309524,21.40535714,21.59761905,21.78988095,21.98214286,22.17440476,22.36666667,22.55892857,22.75119048,22.94345238,23.13571429,23.32797619,23.5202381,23.7125,23.9047619,24.09702381,24.28928571,24.48154762,24.67380952,24.86607143,25.05833333,25.25059524,25.44285714,25.63511905,25.82738095,26.01964286,26.21190476,26.40416667,26.59642857,26.78869048,26.98095238,27.17321429,27.36547619,27.5577381,27.75,27.9422619,28.13452381,28.32678571,28.51904762
19.55952381,10.92738095,12.06904762,11.23452381,9.171428571,20.10714286,16.24166667,14.97414966,15.17087585,15.36760204,15.56432823,15.76105442,15.95778061,16.1545068,16.35123299,16.54795918,16.74468537,16.94141156,17.13813776,17.33486395,17.53159014,17.72831633,17.92504252,18.12176871,18.3184949,18.51522109,18.71194728,18.90867347,19.10539966,19.30212585,19.49885204,19.69557823,19.89230442,20.08903061,20.2857568,20.48248299,20.67920918,20.87593537,21.07266156,21.26938776,21.46611395,21.66284014,21.85956633,22.05629252,22.25301871,22.4497449,22.64647109,22.84319728,23.03992347,23.23664966,23.43337585,23.63010204,23.82682823,24.02355442,24.22028061,24.4170068,24.61373299,24.81045918,25.00718537,25.20391156,25.40063776,25.59736395,25.79409014,25.99081633,26.18754252,26.38426871,26.5809949,26.77772109,26.97444728,27.17117347,27.36789966,27.56462585,27.76135204,27.95807823,28.15480442,28.35153061,28.5482568,28.74498299,28.94170918,29.13843537
19.95238095,11.13809524,12.3047619,11.45238095,9.342857143,20.51428571,16.56666667,15.27210884,15.47329932,15.6744898,15.87568027,16.07687075,16.27806122,16.4792517,16.68044218,16.88163265,17.08282313,17.28401361,17.48520408,17.68639456,17.88758503,18.08877551,18.28996599,18.49115646,18.69234694,18.89353741,19.09472789,19.29591837,19.49710884,19.69829932,19.8994898,20.10068027,20.30187075,20.50306122,20.7042517,20.90544218,21.10663265,21.30782313,21.50901361,21.71020408,21.91139456,22.11258503,22.31377551,22.51496599,22.71615646,22.91734694,23.11853741,23.31972789,23.52091837,23.72210884,23.92329932,24.1244898,24.32568027,24.52687075,24.72806122,24.9292517,25.13044218,25.33163265,25.53282313,25.73401361,25.93520408,26.13639456,26.33758503,26.53877551,26.73996599,26.94115646,27.14234694,27.34353741,27.54472789,27.74591837,27.94710884,28.14829932,28.3494898,28.55068027,28.75187075,28.95306122,29.1542517,29.35544218,29.55663265,29.75782313
20.3452381,11.34880952,12.54047619,11.6702381,9.514285714,20.92142857,16.89166667,15.57006803,15.77572279,15.98137755,16.18703231,16.39268707,16.59834184,16.8039966,17.00965136,17.21530612,17.42096088,17.62661565,17.83227041,18.03792517,18.24357993,18.44923469,18.65488946,18.86054422,19.06619898,19.27185374,19.4775085,19.68316327,19.88881803,20.09447279,20.30012755,20.50578231,20.71143707,20.91709184,21.1227466,21.32840136,21.53405612,21.73971088,21.94536565,22.15102041,22.35667517,22.56232993,22.76798469,22.97363946,23.17929422,23.38494898,23.59060374,23.7962585,24.00191327,24.20756803,24.41322279,24.61887755,24.82453231,25.03018707,25.23584184,25.4414966,25.64715136,25.85280612,26.05846088,26.26411565,26.46977041,26.67542517,26.88107993,27.08673469,27.29238946,27.49804422,27.70369898,27.90935374,28.1150085,28.32066327,28.52631803,28.73197279,28.93762755,29.14328231,29.34893707,29.55459184,29.7602466,29.96590136,30.17155612,30.37721088
20.73809524,11.55952381,12.77619048,11.88809524,9.685714286,21.32857143,17.21666667,15.86802721,16.07814626,16.28826531,16.49838435,16.7085034,16.91862245,17.1287415,17.33886054,17.54897959,17.75909864,17.96921769,18.17933673,18.38945578,18.59957483,18.80969388,19.01981293,19.22993197,19.44005102,19.65017007,19.86028912,20.07040816,20.28052721,20.49064626,20.70076531,20.91088435,21.1210034,21.33112245,21.5412415,21.75136054,21.96147959,22.17159864,22.38171769,22.59183673,22.80195578,23.01207483,23.22219388,23.43231293,23.64243197,23.85255102,24.06267007,24.27278912,24.48290816,24.69302721,24.90314626,25.11326531,25.32338435,25.5335034,25.74362245,25.9537415,26.16386054,26.37397959,26.58409864,26.79421769,27.00433673,27.21445578,27.42457483,27.63469388,27.84481293,28.05493197,28.26505102,28.47517007,28.68528912,28.89540816,29.10552721,29.31564626,29.52576531,29.73588435,29.9460034,30.15612245,30.3662415,30.57636054,30.78647959,30.99659864
21.13095238,11.7702381,13.01190476,12.10595238,9.857142857,21.73571429,17.54166667,16.16598639,16.38056973,16.59515306,16.80973639,17.02431973,17.23890306,17.45348639,17.66806973,17.88265306,18.09723639,18.31181973,18.52640306,18.74098639,18.95556973,19.17015306,19.38473639,19.59931973,19.81390306,20.02848639,20.24306973,20.45765306,20.67223639,20.88681973,21.10140306,21.31598639,21.53056973,21.74515306,21.95973639,22.17431973,22.38890306,22.60348639,22.81806973,23.03265306,23.24723639,23.46181973,23.67640306,23.89098639,24.10556973,24.32015306,24.53473639,24.74931973,24.96390306,25.17848639,25.39306973,25.60765306,25.82223639,26.03681973,26.25140306,26.46598639,26.68056973,26.89515306,27.10973639,27.32431973,27.53890306,27.75348639,27.96806973,28.18265306,28.39723639,28.61181973,28.82640306,29.04098639,29.25556973,29.47015306,29.68473639,29.89931973,30.11390306,30.32848639,30.54306973,30.75765306,30.97223639,31.18681973,31.40140306,31.61598639
21.52380952,11.98095238,13.24761905,12.32380952,10.02857143,22.14285714,17.86666667,16.46394558,16.6829932,16.90204082,17.12108844,17.34013605,17.55918367,17.77823129,17.99727891,18.21632653,18.43537415,18.65442177,18.87346939,19.09251701,19.31156463,19.53061224,19.74965986,19.96870748,20.1877551,20.40680272,20.62585034,20.84489796,21.06394558,21.2829932,21.50204082,21.72108844,21.94013605,22.15918367,22.37823129,22.59727891,22.81632653,23.03537415,23.25442177,23.47346939,23.69251701,23.91156463,24.13061224,24.34965986,24.56870748,24.7877551,25.00680272,25.22585034,25.44489796,25.66394558,25.8829932,26.10204082,26.32108844,26.54013605,26.75918367,26.97823129,27.19727891,27.41632653,27.63537415,27.85442177,28.07346939,28.29251701,28.51156463,28.73061224,28.94965986,29.16870748,29.3877551,29.60680272,29.82585034,30.04489796,30.26394558,30.4829932,30.70204082,30.92108844,31.14013605,31.35918367,31.57823129,31.79727891,32.01632653,32.23537415
